period,periodYear,periodQuarter,periodOrder,sourceObject,sourceGrain,ageGroup,unitJoinKey,unitCode,unitZipCode,unitName,coordinatingCouncil,stakeOrDistrict,state,city,snapshotDate,members,participating,males,females,notParticipating,participatingMales,participatingFemales,sourceParticipationRate,lowParticipationFlag,unitPriorityIndex,cityPriorityIndex,isolationVsPerformance,stakeDistanceTier,councilDistanceTier,milesToCouncilCentroid,cityLatitude,cityLongitude
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,56.0,48.0,32.0,24.0,8.0,28.0,20.0,0.8571428571428571,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,16.0,5.0,13.0,3.0,11.0,4.0,1.0,0.3125,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,12.0,0.0,7.0,5.0,12.0,0.0,0.0,0.0,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,17.0,1.0,7.0,10.0,16.0,0.0,1.0,0.058823529411764705,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,9.0,1.0,5.0,4.0,8.0,0.0,1.0,0.1111111111111111,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,8.0,1.0,3.0,5.0,7.0,0.0,1.0,0.125,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,7.0,2.0,4.0,3.0,5.0,1.0,1.0,0.2857142857142857,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,mclean virginia stake|great falls ward,188433,22182,Great Falls Ward,Washington DC South,McLean Virginia Stake,Virginia,Great Falls,2026 Q1,8.0,4.0,4.0,4.0,4.0,1.0,3.0,0.5,0,0.036753744815736136,0.24239265298026025,Low isolation / High participation,<20 mi,<20 mi,19.183879111280024,39.0116538,-77.3083988
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,68.0,62.0,39.0,29.0,6.0,36.0,26.0,0.9117647058823529,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,9.0,3.0,8.0,1.0,6.0,3.0,0.0,0.3333333333333333,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,10.0,5.0,2.0,8.0,5.0,0.0,5.0,0.5,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,25.0,6.0,14.0,11.0,19.0,3.0,3.0,0.24,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,22.0,11.0,9.0,13.0,11.0,1.0,10.0,0.5,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,10.0,2.0,3.0,7.0,8.0,1.0,1.0,0.2,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,10.0,2.0,4.0,6.0,8.0,1.0,1.0,0.2,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,mclean virginia stake|idylwood ward,162493,22102,Idylwood Ward,Washington DC South,McLean Virginia Stake,Virginia,Idylwood,2026 Q1,6.0,2.0,3.0,3.0,4.0,1.0,1.0,0.3333333333333333,0,0.02981332226710592,0.2479005036776587,Low isolation / High participation,<20 mi,<20 mi,15.561276086155948,38.8926683,-77.2041501
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,73.0,66.0,33.0,40.0,7.0,30.0,36.0,0.9041095890410958,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,32.0,23.0,17.0,15.0,9.0,13.0,10.0,0.71875,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,10.0,2.0,5.0,5.0,8.0,0.0,2.0,0.2,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,7.0,1.0,2.0,5.0,6.0,0.0,1.0,0.14285714285714285,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,10.0,5.0,6.0,4.0,5.0,3.0,2.0,0.5,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,8.0,3.0,5.0,3.0,5.0,0.0,3.0,0.375,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,8.0,1.0,3.0,5.0,7.0,1.0,0.0,0.125,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,mclean virginia stake|mclean ward,44156,22043,McLean Ward,Washington DC South,McLean Virginia Stake,Virginia,McLean,2026 Q1,4.0,2.0,1.0,3.0,2.0,0.0,2.0,0.5,0,0.035115630617652153,0.24463610813796,Low isolation / High participation,<20 mi,<20 mi,18.328853728041803,38.9366853,-77.185843
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,45.0,41.0,20.0,25.0,4.0,17.0,24.0,0.9111111111111111,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,20.0,8.0,11.0,9.0,12.0,4.0,4.0,0.4,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,8.0,4.0,4.0,4.0,4.0,2.0,2.0,0.5,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,17.0,3.0,11.0,6.0,14.0,1.0,2.0,0.17647058823529413,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,13.0,3.0,6.0,7.0,10.0,1.0,2.0,0.23076923076923078,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,8.0,3.0,6.0,2.0,5.0,1.0,2.0,0.375,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,5.0,1.0,1.0,4.0,4.0,0.0,1.0,0.2,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,mclean virginia stake|tysons ward,2052911,22102,Tysons Ward,Washington DC South,McLean Virginia Stake,Virginia,Tysons,2026 Q1,5.0,4.0,1.0,4.0,1.0,1.0,3.0,0.8,0,0.03078004991226139,0.2445003844648944,Low isolation / High participation,<20 mi,<20 mi,16.065866472011123,38.9191272,-77.2229636
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,49.0,46.0,27.0,22.0,3.0,25.0,21.0,0.9387755102040817,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,5.0,2.0,2.0,3.0,3.0,0.0,2.0,0.4,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,10.0,2.0,3.0,7.0,8.0,1.0,1.0,0.2,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,45.0,8.0,18.0,27.0,37.0,1.0,7.0,0.17777777777777778,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,37.0,17.0,13.0,24.0,20.0,5.0,12.0,0.4594594594594595,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,19.0,6.0,9.0,10.0,13.0,2.0,4.0,0.3157894736842105,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,13.0,6.0,7.0,6.0,7.0,3.0,3.0,0.46153846153846156,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,mount vernon virginia stake|alexandria 1st ward,278521,22302,Alexandria 1st Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,10.0,4.0,7.0,3.0,6.0,1.0,3.0,0.4,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,66.0,58.0,31.0,35.0,8.0,28.0,30.0,0.8787878787878788,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,20.0,11.0,13.0,7.0,9.0,9.0,2.0,0.55,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,22.0,4.0,12.0,10.0,18.0,3.0,1.0,0.18181818181818182,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,31.0,5.0,16.0,15.0,26.0,1.0,4.0,0.16129032258064516,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,33.0,16.0,13.0,20.0,17.0,5.0,11.0,0.48484848484848486,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,26.0,7.0,14.0,12.0,19.0,4.0,3.0,0.2692307692307692,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,13.0,5.0,7.0,6.0,8.0,2.0,3.0,0.38461538461538464,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,mount vernon virginia stake|alexandria 2nd ward,1616773,22302,Alexandria 2nd Ward,Washington DC South,Mount Vernon Virginia Stake,Virginia,Alexandria,2026 Q1,6.0,4.0,2.0,4.0,2.0,2.0,2.0,0.6666666666666666,0,0.03997315723809791,0.28089199471851806,Low isolation / High participation,<20 mi,20–40 mi,20.86427437520694,38.8051095,-77.0470229
